anio,fecha,tipo_territorio,territorio,sexo,nacionalidad,grupo_edad,poblacion,tasa_paro,tasa_paro_var_interanual_pct,tasa_paro_cambio_pp,date_paro
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,,extranjera,De 35-39 años,2,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,hombres,,De 75-79 años,7,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,,,De 50-54 años,42,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,mujeres,espanola,De 35-39 años,4,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,mujeres,espanola,De 100 y más años,0,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,mujeres,,De 45-49 años,19,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,,extranjera,De 45-49 años,4,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,mujeres,,De 35-39 años,5,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,,extranjera,Total,34,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,mujeres,espanola,De 15-19 años,6,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,mujeres,espanola,De 5-9 años,4,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,mujeres,,De 70-74 años,10,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,mujeres,espanola,De 75-79 años,4,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,hombres,extranjera,De 100 y más años,0,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,,,De 70-74 años,25,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,mujeres,extranjera,De 40-44 años,4,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,,extranjera,De 80-84 años,0,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,hombres,espanola,De 90-94 años,2,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,,espanola,De 85-89 años,11,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,,espanola,De 25-29 años,9,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,hombres,espanola,De 25-29 años,6,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,mujeres,espanola,De 0-4 años,8,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,,espanola,De 30-34 años,14,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,mujeres,extranjera,De 75-79 años,0,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,,extranjera,De 75-79 años,0,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,mujeres,extranjera,De 5-9 años,0,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,mujeres,,De 10-14 años,13,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,hombres,espanola,De 55-59 años,30,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,hombres,extranjera,De 60-64 años,0,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,,,De 45-49 años,44,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,hombres,extranjera,De 95-99 años,0,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,mujeres,espanola,De 10-14 años,13,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,,,De 80-84 años,12,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,mujeres,espanola,De 45-49 años,19,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,mujeres,extranjera,De 35-39 años,1,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,mujeres,espanola,De 55-59 años,16,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,hombres,extranjera,De 35-39 años,1,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,,extranjera,De 25-29 años,4,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,,extranjera,De 40-44 años,6,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,hombres,,De 35-39 años,9,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,,extranjera,De 65-69 años,4,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,hombres,extranjera,De 75-79 años,0,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gargantilla del Lozoya y Pinilla de Buitrago,hombres,extranjera,De 45-49 años,4,38,-120.99,219.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,hombres,,Total,125,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,,De 20-24 años,3,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,hombres,espanola,De 75-79 años,2,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,espanola,De 45-49 años,18,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,extranjera,De 100 y más años,0,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,,De 75-79 años,3,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,espanola,De 40-44 años,4,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,hombres,extranjera,De 40-44 años,3,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,hombres,espanola,De 85-89 años,0,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,extranjera,De 60-64 años,2,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,extranjera,De 20-24 años,2,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,hombres,espanola,De 70-74 años,5,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,hombres,,De 50-54 años,8,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,hombres,,De 55-59 años,15,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,,De 25-29 años,5,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,hombres,,De 10-14 años,5,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,,De 65-69 años,8,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,hombres,espanola,De 45-49 años,12,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,espanola,De 70-74 años,9,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,espanola,De 90-94 años,1,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,,De 15-19 años,5,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,extranjera,De 35-39 años,3,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,hombres,,De 75-79 años,2,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,,De 50-54 años,20,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,espanola,De 35-39 años,7,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,espanola,De 100 y más años,0,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,,De 45-49 años,9,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,extranjera,De 45-49 años,4,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,,De 35-39 años,8,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,extranjera,Total,42,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,espanola,De 15-19 años,3,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,espanola,De 5-9 años,5,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,,De 70-74 años,4,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,espanola,De 75-79 años,3,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,hombres,extranjera,De 100 y más años,0,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,,De 70-74 años,10,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,extranjera,De 40-44 años,2,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,extranjera,De 80-84 años,0,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,hombres,espanola,De 90-94 años,0,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,espanola,De 85-89 años,1,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,espanola,De 25-29 años,7,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,hombres,espanola,De 25-29 años,3,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,espanola,De 0-4 años,5,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,espanola,De 30-34 años,12,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,extranjera,De 75-79 años,0,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,extranjera,De 75-79 años,0,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,extranjera,De 5-9 años,0,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,,De 10-14 años,11,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,hombres,espanola,De 55-59 años,14,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,hombres,extranjera,De 60-64 años,1,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,,De 45-49 años,22,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,hombres,extranjera,De 95-99 años,0,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,espanola,De 10-14 años,7,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,,De 80-84 años,4,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,espanola,De 45-49 años,6,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,extranjera,De 35-39 años,1,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,espanola,De 55-59 años,5,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,hombres,extranjera,De 35-39 años,2,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,extranjera,De 25-29 años,2,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,extranjera,De 40-44 años,5,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,hombres,,De 35-39 años,14,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,,extranjera,De 65-69 años,0,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,hombres,extranjera,De 75-79 años,0,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,hombres,extranjera,De 45-49 años,1,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Gascones,mujeres,extranjera,De 20-24 años,1,149,-184.18,326.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,hombres,,Total,93334,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,,De 20-24 años,4870,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,hombres,espanola,De 75-79 años,4232,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,espanola,De 45-49 años,15401,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,extranjera,De 100 y más años,0,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,,De 75-79 años,5645,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,espanola,De 40-44 años,12643,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,hombres,extranjera,De 40-44 años,1411,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,hombres,espanola,De 85-89 años,1159,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,extranjera,De 60-64 años,926,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,extranjera,De 20-24 años,2133,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,hombres,espanola,De 70-74 años,3589,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,hombres,,De 50-54 años,8006,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,hombres,,De 55-59 años,5961,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,,De 25-29 años,4691,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,hombres,,De 10-14 años,5398,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,,De 65-69 años,4626,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,hombres,espanola,De 45-49 años,7669,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,espanola,De 70-74 años,8363,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,espanola,De 90-94 años,850,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,,De 15-19 años,4937,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,extranjera,De 35-39 años,3012,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,hombres,,De 75-79 años,4298,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,,De 50-54 años,16078,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,espanola,De 35-39 años,5120,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,espanola,De 100 y más años,36,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,,De 45-49 años,8989,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,extranjera,De 45-49 años,2551,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,,De 35-39 años,6757,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,extranjera,Total,27691,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,espanola,De 15-19 años,4245,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,espanola,De 5-9 años,4208,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,,De 70-74 años,4985,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,espanola,De 75-79 años,5531,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,hombres,extranjera,De 100 y más años,0,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,,De 70-74 años,8701,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,extranjera,De 40-44 años,1597,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,extranjera,De 80-84 años,91,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,hombres,espanola,De 90-94 años,386,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,espanola,De 85-89 años,2953,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,espanola,De 25-29 años,6643,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,hombres,espanola,De 25-29 años,3397,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,espanola,De 0-4 años,3254,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,espanola,De 30-34 años,7903,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,extranjera,De 75-79 años,114,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,extranjera,De 75-79 años,180,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,extranjera,De 5-9 años,730,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,,De 10-14 años,4924,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,hombres,espanola,De 55-59 años,5278,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,hombres,extranjera,De 60-64 años,402,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,,De 45-49 años,17952,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,hombres,extranjera,De 95-99 años,1,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,espanola,De 10-14 años,4225,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,,De 80-84 años,5712,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,espanola,De 45-49 años,7732,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,extranjera,De 35-39 años,1637,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,mujeres,espanola,De 55-59 años,5480,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,hombres,extranjera,De 35-39 años,1375,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,extranjera,De 25-29 años,2855,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,extranjera,De 40-44 años,3008,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,hombres,,De 35-39 años,6389,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,,extranjera,De 65-69 años,603,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,hombres,extranjera,De 75-79 años,66,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Getafe,hombres,extranjera,De 45-49 años,1294,27,-164.29,69.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,hombres,,Total,5337,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,,De 20-24 años,311,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,hombres,espanola,De 75-79 años,141,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,espanola,De 45-49 años,933,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,extranjera,De 100 y más años,0,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,,De 75-79 años,136,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,espanola,De 40-44 años,721,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,hombres,extranjera,De 40-44 años,58,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,hombres,espanola,De 85-89 años,60,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,extranjera,De 60-64 años,28,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,extranjera,De 20-24 años,66,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,hombres,espanola,De 70-74 años,230,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,hombres,,De 50-54 años,480,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,hombres,,De 55-59 años,359,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,,De 25-29 años,244,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,hombres,,De 10-14 años,356,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,,De 65-69 años,291,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,hombres,espanola,De 45-49 años,478,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,espanola,De 70-74 años,463,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,espanola,De 90-94 años,78,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,,De 15-19 años,324,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,extranjera,De 35-39 años,103,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,hombres,,De 75-79 años,145,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,,De 50-54 años,935,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,espanola,De 35-39 años,246,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,espanola,De 100 y más años,4,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,,De 45-49 años,505,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,extranjera,De 45-49 años,95,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,,De 35-39 años,303,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,extranjera,Total,962,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,espanola,De 15-19 años,300,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,espanola,De 5-9 años,223,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,,De 70-74 años,242,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,espanola,De 75-79 años,129,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,hombres,extranjera,De 100 y más años,0,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,,De 70-74 años,476,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,extranjera,De 40-44 años,53,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,extranjera,De 80-84 años,6,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,hombres,espanola,De 90-94 años,29,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,espanola,De 85-89 años,157,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,espanola,De 25-29 años,447,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,hombres,espanola,De 25-29 años,237,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,espanola,De 0-4 años,162,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,espanola,De 30-34 años,418,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,extranjera,De 75-79 años,7,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,extranjera,De 75-79 años,11,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,extranjera,De 5-9 años,25,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,,De 10-14 años,353,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,hombres,espanola,De 55-59 años,336,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,hombres,extranjera,De 60-64 años,15,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,,De 45-49 años,1028,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,hombres,extranjera,De 95-99 años,0,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,espanola,De 10-14 años,322,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,,De 80-84 años,178,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,espanola,De 45-49 años,455,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,extranjera,De 35-39 años,57,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,mujeres,espanola,De 55-59 años,415,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,hombres,extranjera,De 35-39 años,46,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,extranjera,De 25-29 años,67,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,extranjera,De 40-44 años,111,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,hombres,,De 35-39 años,288,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,,extranjera,De 65-69 años,16,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,hombres,extranjera,De 75-79 años,4,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Griñón,hombres,extranjera,De 45-49 años,45,19,-159.38,51.0,2024-01-01
2024,2024-01-01,Municipios,Guadalix de la Sierra,hombres,,Total,3488,18,-138.3,65.0,2024-01-01
