year,date,territory,unemp_rate,unemp_rate_yoy,unemp_rate_pp
2019,2019-01-01,municipios,-115,116.98113207547172,-62.0
2019,2019-01-01,municipios,-6,-94.78260869565217,109.0
2019,2019-01-01,municipios,-12,100.0,-6.0
2019,2019-01-01,municipios,-6,-50.0,6.0
2019,2019-01-01,municipios,-32,433.3333333333333,-26.0
2019,2019-01-01,municipios,19,-159.375,51.0
2019,2019-01-01,municipios,-118,-721.0526315789474,-137.0
2019,2019-01-01,municipios,-152,28.81355932203389,-34.0
2019,2019-01-01,municipios,-57,-62.5,95.0
2019,2019-01-01,municipios,-22,-61.40350877192983,35.0
2019,2019-01-01,municipios,-114,418.1818181818182,-92.0
2019,2019-01-01,municipios,-53,-53.50877192982456,61.0
2019,2019-01-01,municipios,-27,-49.056603773584904,26.0
2019,2019-01-01,municipios,193,-814.8148148148149,220.0
2019,2019-01-01,municipios,-67,-134.71502590673575,-260.0
2019,2019-01-01,municipios,-55,-17.910447761194025,12.0
2019,2019-01-01,municipios,-33,-40.0,22.0
2019,2019-01-01,municipios,-109,230.3030303030303,-76.0
2019,2019-01-01,municipios,-37,-66.05504587155964,72.0
2019,2019-01-01,municipios,-274,640.5405405405405,-237.0
2019,2019-01-01,municipios,1,-100.36496350364963,275.0
2019,2019-01-01,municipios,12,1100.0,11.0
2019,2019-01-01,municipios,-42,-450.0,-54.0
2019,2019-01-01,municipios,-37,-11.904761904761907,5.0
2019,2019-01-01,municipios,-59,59.45945945945945,-22.0
2019,2019-01-01,municipios,-72,22.033898305084755,-13.0
2019,2019-01-01,municipios,-51,-29.166666666666664,21.0
2019,2019-01-01,municipios,-61,19.6078431372549,-10.0
2019,2019-01-01,municipios,-434,611.4754098360656,-373.0
2019,2019-01-01,municipios,-43,-90.09216589861751,391.0
2019,2019-01-01,municipios,-42,-2.3255813953488413,1.0
2019,2019-01-01,municipios,-39,-7.14285714285714,3.0
2019,2019-01-01,municipios,-35,-10.256410256410254,4.0
2019,2019-01-01,municipios,-48,37.142857142857146,-13.0
2019,2019-01-01,municipios,-148,208.33333333333334,-100.0
2019,2019-01-01,municipios,-81,-45.270270270270274,67.0
2019,2019-01-01,municipios,-38,-53.086419753086425,43.0
2019,2019-01-01,municipios,-76,100.0,-38.0
2019,2019-01-01,municipios,-23,-69.73684210526316,53.0
2019,2019-01-01,municipios,-48,108.69565217391303,-25.0
2019,2019-01-01,municipios,-71,47.91666666666667,-23.0
2019,2019-01-01,municipios,-73,2.8169014084507005,-2.0
2019,2019-01-01,municipios,5,-106.84931506849315,78.0
2019,2019-01-01,municipios,-142,-2940.0,-147.0
2019,2019-01-01,municipios,-56,-60.56338028169015,86.0
2019,2019-01-01,municipios,-79,41.071428571428584,-23.0
2019,2019-01-01,municipios,379,-579.746835443038,458.0
2019,2019-01-01,municipios,-13,-103.43007915567281,-392.0
2019,2019-01-01,municipios,-17,30.76923076923077,-4.0
2019,2019-01-01,municipios,-3,-82.35294117647058,14.0
2019,2019-01-01,municipios,-11,266.66666666666663,-8.0
2019,2019-01-01,municipios,-41,272.7272727272727,-30.0
2019,2019-01-01,municipios,-67,63.414634146341456,-26.0
2019,2019-01-01,municipios,-125,86.56716417910448,-58.0
2019,2019-01-01,municipios,-44,-64.8,81.0
2019,2019-01-01,municipios,-152,245.45454545454547,-108.0
2019,2019-01-01,municipios,-91,-40.13157894736842,61.0
2019,2019-01-01,municipios,-61,-32.96703296703297,30.0
2019,2019-01-01,municipios,-6,-90.1639344262295,55.0
2019,2019-01-01,municipios,-63,950.0,-57.0
2019,2019-01-01,municipios,-323,412.69841269841277,-260.0
2019,2019-01-01,municipios,-15,-95.3560371517028,308.0
2019,2019-01-01,municipios,-67,346.6666666666667,-52.0
2019,2019-01-01,municipios,-171,155.22388059701493,-104.0
2019,2019-01-01,municipios,603,-452.6315789473684,774.0
2019,2019-01-01,municipios,-13,-102.1558872305141,-616.0
2019,2019-01-01,municipios,-63,384.6153846153846,-50.0
2019,2019-01-01,municipios,-24,-61.904761904761905,39.0
2019,2019-01-01,municipios,16,-166.66666666666666,40.0
2019,2019-01-01,municipios,-248,-1650.0,-264.0
2019,2019-01-01,municipios,-47,-81.0483870967742,201.0
2019,2019-01-01,municipios,-21,-55.319148936170215,26.0
2019,2019-01-01,municipios,-68,223.80952380952382,-47.0
2019,2019-01-01,municipios,136,-300.0,204.0
2019,2019-01-01,municipios,-24,-117.64705882352942,-160.0
2019,2019-01-01,municipios,-98,308.3333333333333,-74.0
2019,2019-01-01,municipios,-57,-41.83673469387755,41.0
2019,2019-01-01,municipios,-64,12.280701754385959,-7.0
2019,2019-01-01,municipios,-65,1.5625,-1.0
2019,2019-01-01,municipios,-64,-1.538461538461533,1.0
2019,2019-01-01,municipios,-102,59.375,-38.0
2019,2019-01-01,municipios,-45,-55.88235294117647,57.0
2019,2019-01-01,municipios,-13,-71.11111111111111,32.0
2019,2019-01-01,municipios,-21,61.53846153846154,-8.0
2019,2019-01-01,municipios,-101,380.9523809523809,-80.0
2019,2019-01-01,municipios,18,-117.82178217821782,119.0
2019,2019-01-01,municipios,3,-83.33333333333334,-15.0
2019,2019-01-01,municipios,-74,-2566.666666666667,-77.0
2019,2019-01-01,municipios,215,-390.5405405405405,289.0
2019,2019-01-01,municipios,-17,-107.90697674418605,-232.0
2019,2019-01-01,municipios,-53,211.76470588235296,-36.0
2019,2019-01-01,municipios,-42,-20.75471698113207,11.0
2019,2019-01-01,municipios,-5,-88.09523809523809,37.0
2019,2019-01-01,municipios,-58,1060.0,-53.0
2019,2019-01-01,municipios,-38,-34.48275862068966,20.0
2019,2019-01-01,municipios,-87,128.9473684210526,-49.0
2019,2019-01-01,municipios,-95,9.195402298850585,-8.0
2019,2019-01-01,municipios,-29,-69.47368421052632,66.0
2019,2019-01-01,municipios,16,-155.17241379310346,45.0
2019,2019-01-01,municipios,-71,-543.75,-87.0
2019,2019-01-01,municipios,-34,-52.112676056338024,37.0
2019,2019-01-01,municipios,-22,-35.29411764705882,12.0
2019,2019-01-01,municipios,-143,550.0,-121.0
2019,2019-01-01,municipios,-68,-52.44755244755245,75.0
2019,2019-01-01,municipios,-58,-14.70588235294118,10.0
2019,2019-01-01,municipios,13,-122.41379310344827,71.0
2019,2019-01-01,municipios,-45,-446.1538461538462,-58.0
2019,2019-01-01,municipios,-37,-17.777777777777782,8.0
2019,2019-01-01,municipios,-45,21.62162162162162,-8.0
2019,2019-01-01,municipios,-9,-80.0,36.0
2019,2019-01-01,municipios,-77,755.5555555555555,-68.0
2019,2019-01-01,municipios,-5,-93.5064935064935,72.0
2019,2019-01-01,municipios,4,-180.0,9.0
2019,2019-01-01,municipios,-61,-1625.0,-65.0
2019,2019-01-01,municipios,4,-106.55737704918033,65.0
2019,2019-01-01,municipios,47,1075.0,43.0
2019,2019-01-01,municipios,-101,-314.8936170212766,-148.0
2019,2019-01-01,municipios,-8,-92.07920792079209,93.0
2019,2019-01-01,municipios,-27,237.5,-19.0
2019,2019-01-01,municipios,-62,129.62962962962962,-35.0
2019,2019-01-01,municipios,14,-122.58064516129032,76.0
2019,2019-01-01,municipios,-67,-578.5714285714286,-81.0
2019,2019-01-01,municipios,-2,-97.01492537313433,65.0
2019,2019-01-01,municipios,-161,7950.0,-159.0
2019,2019-01-01,municipios,-35,-78.26086956521739,126.0
2019,2019-01-01,municipios,42,-220.00000000000003,77.0
2019,2019-01-01,municipios,-5,-111.90476190476191,-47.0
2019,2019-01-01,municipios,-2,-60.0,3.0
2019,2019-01-01,municipios,-188,9300.0,-186.0
2019,2019-01-01,municipios,-157,-16.48936170212766,31.0
2020,2020-01-01,municipios,315,-300.6369426751593,472.0
2020,2020-01-01,municipios,56,-82.22222222222221,-259.0
2020,2020-01-01,municipios,-59,-205.3571428571429,-115.0
2020,2020-01-01,municipios,-78,32.20338983050848,-19.0
2020,2020-01-01,municipios,1,-101.28205128205127,79.0
2020,2020-01-01,municipios,26,2500.0,25.0
2020,2020-01-01,municipios,5,-80.76923076923077,-21.0
2020,2020-01-01,municipios,43,760.0,38.0
2020,2020-01-01,municipios,12,-72.09302325581395,-31.0
2020,2020-01-01,municipios,25,108.33333333333334,13.0
2020,2020-01-01,municipios,-11,-144.0,-36.0
2020,2020-01-01,municipios,-15,36.36363636363635,-4.0
2020,2020-01-01,municipios,-4,-73.33333333333334,11.0
2020,2020-01-01,municipios,19,-575.0,23.0
2020,2020-01-01,municipios,1,-94.73684210526316,-18.0
2020,2020-01-01,municipios,327,32600.0,326.0
2020,2020-01-01,municipios,-3,-100.91743119266054,-330.0
2020,2020-01-01,municipios,-8,166.66666666666666,-5.0
2020,2020-01-01,municipios,64,-900.0,72.0
2020,2020-01-01,municipios,3,-95.3125,-61.0
2020,2020-01-01,municipios,-26,-966.6666666666666,-29.0
2020,2020-01-01,municipios,2,-107.6923076923077,28.0
2020,2020-01-01,municipios,8,300.0,6.0
2020,2020-01-01,municipios,-196,-2550.0,-204.0
2020,2020-01-01,municipios,-6,-96.93877551020408,190.0
2020,2020-01-01,municipios,21,-450.0,27.0
2020,2020-01-01,municipios,-13,-161.9047619047619,-34.0
2020,2020-01-01,municipios,-13,0.0,0.0
2020,2020-01-01,municipios,-119,815.3846153846154,-106.0
2020,2020-01-01,municipios,143,-220.16806722689077,262.0
2020,2020-01-01,municipios,11,-92.3076923076923,-132.0
2020,2020-01-01,municipios,22,100.0,11.0
2020,2020-01-01,municipios,-63,-386.3636363636364,-85.0
2020,2020-01-01,municipios,22,-134.92063492063494,85.0
2020,2020-01-01,municipios,-2,-109.09090909090908,-24.0
2020,2020-01-01,municipios,18,-1000.0,20.0
2020,2020-01-01,municipios,-32,-277.77777777777777,-50.0
2020,2020-01-01,municipios,21,-165.625,53.0
2020,2020-01-01,municipios,89,323.8095238095238,68.0
2020,2020-01-01,municipios,133,49.43820224719102,44.0
2020,2020-01-01,municipios,-44,-133.08270676691728,-177.0
2020,2020-01-01,municipios,28,-163.63636363636363,72.0
2020,2020-01-01,municipios,-28,-200.0,-56.0
2020,2020-01-01,municipios,13,-146.42857142857144,41.0
2020,2020-01-01,municipios,27,107.69230769230771,14.0
2020,2020-01-01,municipios,6,-77.77777777777779,-21.0
2020,2020-01-01,municipios,-45,-850.0,-51.0
2020,2020-01-01,municipios,-7,-84.44444444444444,38.0
2020,2020-01-01,municipios,42,-700.0,49.0
2020,2020-01-01,municipios,-9,-121.42857142857142,-51.0
2020,2020-01-01,municipios,15,-266.6666666666667,24.0
2020,2020-01-01,municipios,28,86.66666666666667,13.0
2020,2020-01-01,municipios,52,85.71428571428572,24.0
2020,2020-01-01,municipios,34,-34.61538461538461,-18.0
2020,2020-01-01,municipios,-2,-105.88235294117648,-36.0
2020,2020-01-01,municipios,-8,300.0,-6.0
2020,2020-01-01,municipios,3,-137.5,11.0
2020,2020-01-01,municipios,-7,-333.33333333333337,-10.0
2020,2020-01-01,municipios,27,-485.7142857142858,34.0
2020,2020-01-01,municipios,-75,-377.77777777777777,-102.0
2020,2020-01-01,municipios,21,-128.0,96.0
2020,2020-01-01,municipios,164,680.952380952381,143.0
2020,2020-01-01,municipios,-18,-110.97560975609757,-182.0
2020,2020-01-01,municipios,-177,883.3333333333334,-159.0
2020,2020-01-01,municipios,8,-104.51977401129943,185.0
2020,2020-01-01,municipios,31,287.5,23.0
2020,2020-01-01,municipios,-26,-183.8709677419355,-57.0
2020,2020-01-01,municipios,27,-203.84615384615384,53.0
2020,2020-01-01,municipios,-43,-259.25925925925924,-70.0
2020,2020-01-01,municipios,-88,104.65116279069768,-45.0
2020,2020-01-01,municipios,105,-219.31818181818184,193.0
2020,2020-01-01,municipios,36,-65.71428571428571,-69.0
2020,2020-01-01,municipios,-15,-141.66666666666669,-51.0
2020,2020-01-01,municipios,2,-113.33333333333333,17.0
2020,2020-01-01,municipios,19,850.0,17.0
2020,2020-01-01,municipios,104,447.3684210526316,85.0
2020,2020-01-01,municipios,13,-87.5,-91.0
2020,2020-01-01,municipios,-9,-169.23076923076923,-22.0
2020,2020-01-01,municipios,4,-144.44444444444443,13.0
2020,2020-01-01,municipios,18,350.0,14.0
2020,2020-01-01,municipios,18,0.0,0.0
2020,2020-01-01,municipios,58,222.22222222222223,40.0
2020,2020-01-01,municipios,7,-87.93103448275862,-51.0
2020,2020-01-01,municipios,19,171.42857142857144,12.0
2020,2020-01-01,municipios,-3,-115.78947368421053,-22.0
2020,2020-01-01,municipios,-35,1066.6666666666665,-32.0
2020,2020-01-01,municipios,295,-942.8571428571429,330.0
2020,2020-01-01,municipios,-21,-107.11864406779661,-316.0
2020,2020-01-01,municipios,42,-300.0,63.0
2020,2020-01-01,municipios,5,-88.09523809523809,-37.0
2020,2020-01-01,municipios,7,39.99999999999999,2.0
2020,2020-01-01,municipios,43,514.2857142857143,36.0
2020,2020-01-01,municipios,1,-97.67441860465115,-42.0
2020,2020-01-01,municipios,5,400.0,4.0
2020,2020-01-01,municipios,1,-80.0,-4.0
2020,2020-01-01,municipios,0,-100.0,-1.0
2020,2020-01-01,municipios,1,inf,1.0
2020,2020-01-01,municipios,55,5400.0,54.0
2020,2020-01-01,municipios,3,-94.54545454545455,-52.0
2020,2020-01-01,municipios,-24,-900.0,-27.0
2020,2020-01-01,municipios,-8,-66.66666666666667,16.0
2020,2020-01-01,municipios,5,-162.5,13.0
2020,2020-01-01,municipios,1,-80.0,-4.0
2020,2020-01-01,municipios,-15,-1600.0,-16.0
2020,2020-01-01,municipios,-55,266.66666666666663,-40.0
2020,2020-01-01,municipios,0,-100.0,55.0
2020,2020-01-01,municipios,-25,-inf,-25.0
2020,2020-01-01,municipios,265,-1160.0,290.0
2020,2020-01-01,municipios,28,-89.43396226415095,-237.0
2020,2020-01-01,municipios,292,942.8571428571429,264.0
2020,2020-01-01,municipios,3,-98.97260273972603,-289.0
2020,2020-01-01,municipios,116,3766.6666666666665,113.0
2020,2020-01-01,municipios,-16,-113.79310344827587,-132.0
2020,2020-01-01,municipios,-84,425.0,-68.0
2020,2020-01-01,municipios,-147,75.0,-63.0
2020,2020-01-01,municipios,-35,-76.19047619047619,112.0
2020,2020-01-01,municipios,-1,-97.14285714285714,34.0
2020,2020-01-01,municipios,-54,5300.0,-53.0
2020,2020-01-01,municipios,46,-185.1851851851852,100.0
2020,2020-01-01,municipios,0,-100.0,-46.0
2020,2020-01-01,municipios,171,inf,171.0
2020,2020-01-01,municipios,66,-61.40350877192983,-105.0
2020,2020-01-01,municipios,117,77.27272727272727,51.0
2020,2020-01-01,municipios,17,-85.47008547008546,-100.0
2020,2020-01-01,municipios,-132,-876.4705882352941,-149.0
2020,2020-01-01,municipios,-3,-97.72727272727273,129.0
2020,2020-01-01,municipios,16,-633.3333333333333,19.0
2020,2020-01-01,municipios,52,225.0,36.0
2020,2020-01-01,municipios,21,-59.61538461538461,-31.0
2020,2020-01-01,municipios,-6,-128.57142857142856,-27.0
2020,2020-01-01,municipios,-3,-50.0,3.0
2020,2020-01-01,municipios,-22,633.3333333333333,-19.0
2020,2020-01-01,municipios,-4,-81.81818181818181,18.0
2020,2020-01-01,municipios,-59,1375.0,-55.0
2020,2020-01-01,municipios,49,-183.05084745762713,108.0
2020,2020-01-01,municipios,-19,-138.77551020408163,-68.0
2020,2020-01-01,municipios,18,-194.73684210526315,37.0
2020,2020-01-01,municipios,-235,-1405.5555555555554,-253.0
2020,2020-01-01,municipios,-39,-83.40425531914893,196.0
2020,2020-01-01,municipios,-7,-82.05128205128204,32.0
2020,2020-01-01,municipios,-13,85.71428571428572,-6.0
2020,2020-01-01,municipios,-46,253.84615384615384,-33.0
2020,2020-01-01,municipios,-12,-73.91304347826086,34.0
2020,2020-01-01,municipios,8,-166.66666666666666,20.0
2020,2020-01-01,municipios,4,-50.0,-4.0
2020,2020-01-01,municipios,9,125.0,5.0
2020,2020-01-01,municipios,35,288.88888888888886,26.0
2020,2020-01-01,municipios,-205,-685.7142857142857,-240.0
2020,2020-01-01,municipios,27,-113.17073170731709,232.0
2020,2020-01-01,municipios,2,-92.5925925925926,-25.0
2020,2020-01-01,municipios,139,6850.0,137.0
2020,2020-01-01,municipios,125,-10.07194244604317,-14.0
2020,2020-01-01,municipios,-27,-121.6,-152.0
2020,2020-01-01,municipios,-3,-88.88888888888889,24.0
2020,2020-01-01,municipios,8,-366.66666666666663,11.0
2020,2020-01-01,municipios,29,262.5,21.0
2020,2020-01-01,municipios,-2,-106.89655172413792,-31.0
2020,2020-01-01,municipios,9,-550.0,11.0
2020,2020-01-01,municipios,8,-11.111111111111116,-1.0
2020,2020-01-01,municipios,2,-75.0,-6.0
2020,2020-01-01,municipios,-83,-4250.0,-85.0
2020,2020-01-01,municipios,-137,65.06024096385543,-54.0
2020,2020-01-01,municipios,0,-100.0,137.0
2020,2020-01-01,municipios,-87,-inf,-87.0
2020,2020-01-01,municipios,-22,-74.71264367816092,65.0
2020,2020-01-01,municipios,7,-131.8181818181818,29.0
2020,2020-01-01,municipios,3,-57.14285714285714,-4.0
2020,2020-01-01,municipios,2,-33.333333333333336,-1.0
2020,2020-01-01,municipios,8,300.0,6.0
2020,2020-01-01,municipios,64,700.0,56.0
2020,2020-01-01,municipios,-8,-112.5,-72.0
2020,2020-01-01,municipios,-13,62.5,-5.0
2020,2020-01-01,municipios,-36,176.9230769230769,-23.0
2020,2020-01-01,municipios,23,-163.88888888888889,59.0
2020,2020-01-01,municipios,-64,-378.2608695652174,-87.0
2020,2020-01-01,municipios,-13,-79.6875,51.0
2020,2020-01-01,municipios,3,-123.07692307692308,16.0
2020,2020-01-01,municipios,142,4633.333333333334,139.0
2020,2020-01-01,municipios,23,-83.80281690140845,-119.0
2021,2021-01-01,municipios,-302,-1413.0434782608695,-325.0
2021,2021-01-01,municipios,58,-119.20529801324504,360.0
2021,2021-01-01,municipios,128,120.6896551724138,70.0
2021,2021-01-01,municipios,184,43.75,56.0
2021,2021-01-01,municipios,116,-36.95652173913043,-68.0
2021,2021-01-01,municipios,11,-90.51724137931035,-105.0
2021,2021-01-01,municipios,105,854.5454545454545,94.0
2021,2021-01-01,municipios,107,1.904761904761898,2.0
2021,2021-01-01,municipios,107,0.0,0.0
2021,2021-01-01,municipios,84,-21.495327102803742,-23.0
2021,2021-01-01,municipios,134,59.52380952380953,50.0
2021,2021-01-01,municipios,129,-3.731343283582089,-5.0
2021,2021-01-01,municipios,104,-19.379844961240313,-25.0
2021,2021-01-01,municipios,104,0.0,0.0
2021,2021-01-01,municipios,81,-22.115384615384613,-23.0
2021,2021-01-01,municipios,304,275.3086419753086,223.0
2021,2021-01-01,municipios,59,-80.5921052631579,-245.0
2021,2021-01-01,municipios,38,-35.59322033898306,-21.0
2021,2021-01-01,municipios,-34,-189.47368421052633,-72.0
2021,2021-01-01,municipios,4,-111.76470588235294,38.0
2021,2021-01-01,municipios,333,8225.0,329.0
2021,2021-01-01,municipios,38,-88.58858858858859,-295.0
2021,2021-01-01,municipios,39,2.6315789473684292,1.0
2021,2021-01-01,municipios,17,-56.41025641025641,-22.0
2021,2021-01-01,municipios,18,5.882352941176472,1.0
2021,2021-01-01,municipios,81,350.0,63.0
2021,2021-01-01,municipios,206,154.32098765432102,125.0
2021,2021-01-01,municipios,51,-75.24271844660194,-155.0
2021,2021-01-01,municipios,241,372.54901960784315,190.0
2021,2021-01-01,municipios,42,-82.57261410788381,-199.0
2021,2021-01-01,municipios,61,45.238095238095234,19.0
2021,2021-01-01,municipios,7,-88.52459016393442,-54.0
2021,2021-01-01,municipios,111,1485.7142857142858,104.0
2021,2021-01-01,municipios,89,-19.819819819819816,-22.0
2021,2021-01-01,municipios,5,-94.3820224719101,-84.0
2021,2021-01-01,municipios,79,1480.0,74.0
2021,2021-01-01,municipios,-2,-102.53164556962024,-81.0
2021,2021-01-01,municipios,75,-3850.0,77.0
2021,2021-01-01,municipios,204,172.00000000000003,129.0
2021,2021-01-01,municipios,-6,-102.94117647058823,-210.0
2021,2021-01-01,municipios,61,-1116.6666666666665,67.0
2021,2021-01-01,municipios,146,139.34426229508196,85.0
2021,2021-01-01,municipios,103,-29.452054794520542,-43.0
2021,2021-01-01,municipios,97,-5.825242718446599,-6.0
2021,2021-01-01,municipios,105,8.247422680412363,8.0
2021,2021-01-01,municipios,45,-57.14285714285714,-60.0
2021,2021-01-01,municipios,-52,-215.55555555555554,-97.0
2021,2021-01-01,municipios,78,-250.0,130.0
2021,2021-01-01,municipios,101,29.487179487179493,23.0
2021,2021-01-01,municipios,213,110.8910891089109,112.0
2021,2021-01-01,municipios,124,-41.78403755868545,-89.0
2021,2021-01-01,municipios,51,-58.87096774193547,-73.0
2021,2021-01-01,municipios,67,31.372549019607842,16.0
2021,2021-01-01,municipios,42,-37.31343283582089,-25.0
2021,2021-01-01,municipios,92,119.04761904761907,50.0
2021,2021-01-01,municipios,136,47.82608695652173,44.0
2021,2021-01-01,municipios,105,-22.79411764705882,-31.0
2021,2021-01-01,municipios,139,32.38095238095238,34.0
2021,2021-01-01,municipios,75,-46.043165467625904,-64.0
2021,2021-01-01,municipios,157,109.33333333333333,82.0
2021,2021-01-01,municipios,107,-31.84713375796179,-50.0
2021,2021-01-01,municipios,-137,-228.03738317757006,-244.0
2021,2021-01-01,municipios,83,-160.5839416058394,220.0
