year,date,territory_type,territory,sex,nationality,age_group,age_min,age_max,population
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,espanola,De 30-34 años,,,80215
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,espanola,De 35-39 años,,,81303
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,espanola,De 40-44 años,,,93158
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,espanola,De 45-49 años,,,106490
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,espanola,De 5-9 años,,,60637
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,espanola,De 50-54 años,,,102892
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,espanola,De 55-59 años,,,100552
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,espanola,De 60-64 años,,,87718
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,espanola,De 65-69 años,,,67597
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,espanola,De 70-74 años,,,57364
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,espanola,De 75-79 años,,,51411
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,espanola,De 80-84 años,,,36491
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,espanola,De 85-89 años,,,26736
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,espanola,De 90-94 años,,,12145
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,espanola,De 95-99 años,,,2461
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,espanola,Total,,,1295282
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 0-4 años,,,10867
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 10-14 años,,,10810
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 100 y más años,,,4
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 15-19 años,,,11727
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 20-24 años,,,22216
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 25-29 años,,,34727
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 30-34 años,,,37034
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 35-39 años,,,31922
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 40-44 años,,,28182
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 45-49 años,,,21867
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 5-9 años,,,11078
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 50-54 años,,,16617
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 55-59 años,,,11472
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 60-64 años,,,7282
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 65-69 años,,,4291
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 70-74 años,,,2531
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 75-79 años,,,1353
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 80-84 años,,,813
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 85-89 años,,,350
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 90-94 años,,,128
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,De 95-99 años,,,30
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,extranjera,Total,,,265301
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 0-4 años,,,63616
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 10-14 años,,,76868
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 100 y más años,,,217
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 15-19 años,,,78475
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 20-24 años,,,89439
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 25-29 años,,,109848
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 30-34 años,,,117249
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 35-39 años,,,113225
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 40-44 años,,,121340
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 45-49 años,,,128357
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 5-9 años,,,71715
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 50-54 años,,,119509
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 55-59 años,,,112024
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 60-64 años,,,95000
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 65-69 años,,,71888
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 70-74 años,,,59895
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 75-79 años,,,52764
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 80-84 años,,,37304
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 85-89 años,,,27086
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 90-94 años,,,12273
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,De 95-99 años,,,2491
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,hombres,,Total,,,1560583
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 0-4 años,,,50321
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 10-14 años,,,63346
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 100 y más años,,,1196
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 15-19 años,,,64165
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 20-24 años,,,65893
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 25-29 años,,,76152
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 30-34 años,,,80182
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 35-39 años,,,82385
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 40-44 años,,,97827
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 45-49 años,,,113557
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 5-9 años,,,57668
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 50-54 años,,,112905
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 55-59 años,,,115382
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 60-64 años,,,104072
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 65-69 años,,,87268
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 70-74 años,,,79306
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 75-79 años,,,76935
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 80-84 años,,,59681
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 85-89 años,,,52659
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 90-94 años,,,29240
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,De 95-99 años,,,8513
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,espanola,Total,,,1478653
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 0-4 años,,,10511
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 10-14 años,,,10270
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 100 y más años,,,19
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 15-19 años,,,11566
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 20-24 años,,,25333
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 25-29 años,,,42310
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 30-34 años,,,42363
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 35-39 años,,,35523
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 40-44 años,,,29823
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 45-49 años,,,23786
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 5-9 años,,,10726
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 50-54 años,,,19035
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 55-59 años,,,14264
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 60-64 años,,,9970
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 65-69 años,,,6609
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 70-74 años,,,4119
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 75-79 años,,,2335
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 80-84 años,,,1351
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 85-89 años,,,685
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 90-94 años,,,267
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,De 95-99 años,,,75
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,extranjera,Total,,,300940
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 0-4 años,,,60832
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 10-14 años,,,73616
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 100 y más años,,,1215
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 15-19 años,,,75731
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 20-24 años,,,91226
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 25-29 años,,,118462
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 30-34 años,,,122545
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 35-39 años,,,117908
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 40-44 años,,,127650
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 45-49 años,,,137343
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 5-9 años,,,68394
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 50-54 años,,,131940
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 55-59 años,,,129646
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 60-64 años,,,114042
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 65-69 años,,,93877
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 70-74 años,,,83425
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 75-79 años,,,79270
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 80-84 años,,,61032
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 85-89 años,,,53344
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 90-94 años,,,29507
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,De 95-99 años,,,8588
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,mujeres,,Total,,,1779593
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 0-4 años,,,103070
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 10-14 años,,,129404
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 100 y más años,,,1409
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 15-19 años,,,130913
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 20-24 años,,,133116
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 25-29 años,,,151273
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 30-34 años,,,160397
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 35-39 años,,,163688
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 40-44 años,,,190985
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 45-49 años,,,220047
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 5-9 años,,,118305
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 50-54 años,,,215797
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 55-59 años,,,215934
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 60-64 años,,,191790
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 65-69 años,,,154865
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 70-74 años,,,136670
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 75-79 años,,,128346
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 80-84 años,,,96172
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 85-89 años,,,79395
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 90-94 años,,,41385
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,De 95-99 años,,,10974
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,espanola,Total,,,2773935
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 0-4 años,,,21378
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 10-14 años,,,21080
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 100 y más años,,,23
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 15-19 años,,,23293
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 20-24 años,,,47549
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 25-29 años,,,77037
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 30-34 años,,,79397
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 35-39 años,,,67445
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 40-44 años,,,58005
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 45-49 años,,,45653
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 5-9 años,,,21804
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 50-54 años,,,35652
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 55-59 años,,,25736
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 60-64 años,,,17252
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 65-69 años,,,10900
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 70-74 años,,,6650
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 75-79 años,,,3688
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 80-84 años,,,2164
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 85-89 años,,,1035
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 90-94 años,,,395
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,De 95-99 años,,,105
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,extranjera,Total,,,566241
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 0-4 años,,,124448
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 10-14 años,,,150484
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 100 y más años,,,1432
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 15-19 años,,,154206
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 20-24 años,,,180665
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 25-29 años,,,228310
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 30-34 años,,,239794
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 35-39 años,,,231133
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 40-44 años,,,248990
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 45-49 años,,,265700
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 5-9 años,,,140109
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 50-54 años,,,251449
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 55-59 años,,,241670
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 60-64 años,,,209042
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 65-69 años,,,165765
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 70-74 años,,,143320
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 75-79 años,,,132034
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 80-84 años,,,98336
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 85-89 años,,,80430
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 90-94 años,,,41780
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,De 95-99 años,,,11079
2023,2023-01-01,Zonas Estadísticas,Municipio de Madrid,total,,Total,,,3340176
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 0-4 años,,,1353
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 10-14 años,,,2256
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 100 y más años,,,1
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 15-19 años,,,2128
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 20-24 años,,,1723
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 25-29 años,,,1340
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 30-34 años,,,1539
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 35-39 años,,,1801
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 40-44 años,,,2570
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 45-49 años,,,3179
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 5-9 años,,,1788
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 50-54 años,,,3018
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 55-59 años,,,2419
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 60-64 años,,,1833
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 65-69 años,,,1274
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 70-74 años,,,935
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 75-79 años,,,734
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 80-84 años,,,351
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 85-89 años,,,297
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 90-94 años,,,108
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,De 95-99 años,,,23
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,espanola,Total,,,30670
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 0-4 años,,,221
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 10-14 años,,,284
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 100 y más años,,,0
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 15-19 años,,,278
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 20-24 años,,,335
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 25-29 años,,,405
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 30-34 años,,,441
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 35-39 años,,,565
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 40-44 años,,,593
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 45-49 años,,,529
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 5-9 años,,,292
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 50-54 años,,,371
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 55-59 años,,,247
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 60-64 años,,,158
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 65-69 años,,,96
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 70-74 años,,,48
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 75-79 años,,,33
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 80-84 años,,,13
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 85-89 años,,,6
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 90-94 años,,,1
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,De 95-99 años,,,0
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,extranjera,Total,,,4916
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 0-4 años,,,1574
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 10-14 años,,,2540
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 100 y más años,,,1
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 15-19 años,,,2406
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 20-24 años,,,2058
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 25-29 años,,,1745
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 30-34 años,,,1980
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 35-39 años,,,2366
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 40-44 años,,,3163
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 45-49 años,,,3708
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 5-9 años,,,2080
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 50-54 años,,,3389
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 55-59 años,,,2666
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 60-64 años,,,1991
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 65-69 años,,,1370
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 70-74 años,,,983
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 75-79 años,,,767
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 80-84 años,,,364
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 85-89 años,,,303
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 90-94 años,,,109
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,De 95-99 años,,,23
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,hombres,,Total,,,35586
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,mujeres,espanola,De 0-4 años,,,1231
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,mujeres,espanola,De 10-14 años,,,2134
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,mujeres,espanola,De 100 y más años,,,11
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,mujeres,espanola,De 15-19 años,,,2025
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,mujeres,espanola,De 20-24 años,,,1566
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,mujeres,espanola,De 25-29 años,,,1304
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,mujeres,espanola,De 30-34 años,,,1519
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,mujeres,espanola,De 35-39 años,,,1830
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,mujeres,espanola,De 40-44 años,,,2529
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,mujeres,espanola,De 45-49 años,,,3151
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,mujeres,espanola,De 5-9 años,,,1634
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,mujeres,espanola,De 50-54 años,,,2791
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,mujeres,espanola,De 55-59 años,,,2234
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,mujeres,espanola,De 60-64 años,,,1677
2023,2023-01-01,Zonas Estadísticas,Nordeste Comunidad,mujeres,espanola,De 65-69 años,,,1214
